source_report,stock_id,stock_name,event_date,event_kind,pre_event_close,reference_price,opening_reference_price,ex_right_reference_price,rights_value,cash_value,combined_value,upper_limit,lower_limit,reduction_reason,detail_key,adjustment_factor,raw_path,raw_sha256,mops_match_status,mops_candidate_count,mops_match_method,mops_distribution_year_roc,mops_cash_per_old_share,mops_stock_dividend_value_per_old_share,mops_free_share_multiplier,mops_reference_error,subscription_match_status,subscription_pair_candidates,official_subscription_rate,official_subscription_price,official_shareholder_allocation_fraction,official_paid_dilution_rate,subscription_reference_error,subscription_rate_announcement_date,subscription_price_announcement_date,subscription_record_date,subscription_payment_start,subscription_payment_end,capital_increase_effective_date,new_share_delivery_date,subscription_settlement_match_status,ledger_status,ledger_block_reason,cash_per_old_share,share_multiplier,capital_contribution_per_old_share,economic_value_continuity_error,ledger_terms_source,total_return_eligible,share_semantics,trade_date,previous_trade_date,previous_close,open,close,change_pct,calendar_gap_days,open_gap,close_return,implied_official_reference_price,reference_reset_return,market_return_from_reference,effective_date_lag_days,has_price_on_effective_date,official_pre_close_matches
TWT49U,1726,永記,2013-08-26,ex_dividend,77.1,73.6,73.6,73.6,,3.5,3.5,78.7,68.5,,"1726,20130826",0.9546044098573282,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-26,2013-08-23,77.1,73.5,73.3,0.0,3.0,-0.046692607003890996,-0.04928664072632938,73.3,-0.04928664072632938,0.0,0.0,True,True
TWT49U,1730,花仙子,2013-08-26,ex_dividend,21.3,20.2,20.2,20.2,,1.1,1.1,21.6,18.8,,"1730,20130826",0.948356807511737,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.1,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-26,2013-08-23,21.3,20.1,19.85,0.0,3.0,-0.05633802816901401,-0.068075117370892,19.85,-0.068075117370892,0.0,0.0,True,True
TWT49U,2354,鴻準,2013-08-26,ex_right_dividend,79.5,74.76,74.8,74.76,,,4.738096,79.9,69.6,,"2354,20130826",0.9403773584905661,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,1.0,0.5,1.05,0.001904761904754082,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.05,0.0,0.001999999999995339,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-26,2013-08-23,79.5,75.5,76.2,0.0,3.0,-0.05031446540880502,-0.04150943396226414,76.2,-0.04150943396226414,0.0,0.0,True,True
TWT49U,2471,資通,2013-08-26,ex_dividend,21.4,19.9,19.9,19.9,,1.5,1.5,21.25,18.55,,"2471,20130826",0.9299065420560748,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-26,2013-08-23,21.4,20.3,20.1,0.0,3.0,-0.051401869158878455,-0.06074766355140171,20.1,-0.06074766355140171,0.0,0.0,True,True
TWT49U,2833,台壽保,2013-08-26,ex_right,21.9,20.66,20.65,20.66,1.238975,,1.238975,22.1,19.25,,"2833,20130826",0.94337899543379,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares,2013-08-26,2013-08-23,21.9,20.8,20.65,0.0,3.0,-0.05022831050228305,-0.057077625570776225,20.65,-0.057077625570776225,0.0,0.0,True,True
TWT49U,3312,弘憶股,2013-08-26,ex_right,11.6,11.15,11.15,11.15,0.446154,,0.446154,11.9,10.4,,"3312,20130826",0.9612068965517242,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,0.0,0.4,1.04,0.0038461538461529443,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.04,0.0,0.0039999999999995595,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-26,2013-08-23,11.6,11.2,11.3,0.0,3.0,-0.034482758620689724,-0.025862068965517127,11.3,-0.025862068965517127,0.0,0.0,True,True
TWT49U,6230,尼得科超眾,2013-08-26,ex_dividend,63.3,60.3,60.3,60.3,,3.0,3.0,64.5,56.1,,"6230,20130826",0.95260663507109,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-26,2013-08-23,63.3,61.1,62.7,0.0,3.0,-0.034755134281200584,-0.009478672985781866,62.7,-0.009478672985781866,0.0,0.0,True,True
TWT49U,6605,帝寶,2013-08-26,ex_dividend,105.0,102.0,102.0,102.0,,3.0,3.0,109.0,94.9,,"6605,20130826",0.9714285714285714,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-26,2013-08-23,105.0,102.0,100.5,0.0,3.0,-0.02857142857142858,-0.042857142857142816,100.5,-0.042857142857142816,0.0,0.0,True,True
TWT49U,8103,瀚荃,2013-08-26,ex_dividend,38.2,35.33,35.35,35.33,,2.869669,2.869669,37.8,32.9,,"8103,20130826",0.9248691099476438,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.869669,1.0,0.0,0.00033100000000274576,twse_twt49u_declared_cash,True,actual_shares,2013-08-26,2013-08-23,38.2,35.6,35.4,0.0,3.0,-0.0680628272251309,-0.0732984293193718,35.4,-0.0732984293193718,0.0,0.0,True,True
TWT49U,01008T,駿馬R1,2013-08-27,ex_dividend,16.3,16.09,16.09,16.09,,0.2025,0.2025,17.21,14.97,,"01008T,20130827",0.9871165644171779,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.2025,1.0,0.0,0.007500000000000284,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,16.3,16.09,16.06,0.0,1.0,-0.012883435582822123,-0.014723926380368235,16.06,-0.014723926380368235,0.0,0.0,True,True
TWT49U,1231,聯華食,2013-08-27,ex_right_dividend,46.15,41.62,41.6,41.62,,,4.52963,44.5,38.75,,"1231,20130827",0.9018418201516792,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,1.2,0.8,1.08,0.00037037037036924403,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.2,1.08,0.0,0.00039999999999906777,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-27,2013-08-26,46.15,41.0,40.8,0.0,1.0,-0.11159263271939324,-0.11592632719393281,40.8,-0.11592632719393281,0.0,0.0,True,True
TWT49U,1324,地球,2013-08-27,ex_dividend,15.7,15.3,15.3,15.3,,0.4,0.4,16.35,14.25,,"1324,20130827",0.9745222929936307,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.4,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,15.7,15.4,15.45,0.0,1.0,-0.019108280254776955,-0.015923566878980888,15.45,-0.015923566878980888,0.0,0.0,True,True
TWT49U,1402,遠東新,2013-08-27,ex_right_dividend,33.0,31.07,31.05,31.07,,,1.921569,33.2,28.9,,"1402,20130827",0.9415151515151515,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,1.3,0.2,1.02,0.008431372549019045,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.3,1.02,0.0,0.008600000000001273,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-27,2013-08-26,33.0,31.3,31.15,0.0,1.0,-0.051515151515151514,-0.056060606060606144,31.15,-0.056060606060606144,0.0,0.0,True,True
TWT49U,1419,新紡,2013-08-27,ex_dividend,38.5,38.0,38.0,38.0,,0.5,0.5,40.65,35.35,,"1419,20130827",0.987012987012987,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,38.5,38.5,38.5,0.0,1.0,0.0,0.0,38.5,0.0,0.0,0.0,True,True
TWT49U,1432,大魯閣,2013-08-27,ex_right,38.3,27.35,27.35,27.35,10.942857,,10.942857,29.25,25.45,,"1432,20130827",0.7140992167101828,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,0.0,4.0,1.4,0.007142857142856229,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.4,0.0,0.00999999999999801,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-27,2013-08-26,38.3,27.35,26.5,0.0,1.0,-0.28590078328981716,-0.30809399477806787,26.5,-0.30809399477806787,0.0,0.0,True,True
TWT49U,1464,得力,2013-08-27,ex_dividend,9.31,9.11,9.11,9.11,,0.2,0.2,9.74,8.48,,"1464,20130827",0.978517722878625,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.2,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,9.31,9.12,9.17,0.0,1.0,-0.020408163265306256,-0.015037593984962516,9.17,-0.015037593984962516,0.0,0.0,True,True
TWT49U,1474,弘裕,2013-08-27,ex_dividend,9.18,9.07,9.07,9.07,,0.102178,0.102178,9.7,8.44,,"1474,20130827",0.9880174291938999,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.102178,1.0,0.0,0.007821999999999107,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,9.18,8.92,8.81,0.0,1.0,-0.028322440087145906,-0.04030501089324612,8.81,-0.04030501089324612,0.0,0.0,True,True
TWT49U,1533,車王電,2013-08-27,ex_dividend,21.95,21.65,21.65,21.65,,0.3,0.3,23.15,20.15,,"1533,20130827",0.9863325740318907,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,21.95,21.7,23.15,0.0,1.0,-0.011389521640091105,0.0546697038724373,23.15,0.0546697038724373,0.0,0.0,True,True
TWT49U,2428,興勤,2013-08-27,ex_dividend,35.95,34.05,34.05,34.05,,1.9,1.9,36.4,31.7,,"2428,20130827",0.9471488178025034,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.9,1.0,0.0,7.105427357601002e-15,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,35.95,34.05,33.05,0.0,1.0,-0.05285118219749663,-0.08066759388038958,33.05,-0.08066759388038958,0.0,0.0,True,True
TWT49U,2460,建通,2013-08-27,ex_dividend,11.1,10.87,10.85,10.87,,0.23,0.23,11.6,10.15,,"2460,20130827",0.9792792792792793,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.23,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,11.1,11.0,10.85,0.0,1.0,-0.009009009009009028,-0.022522522522522515,10.85,-0.022522522522522515,0.0,0.0,True,True
TWT49U,2706,第一店,2013-08-27,ex_right_dividend,19.8,18.6,18.6,18.6,,,1.192046,19.9,17.3,,"2706,20130827",0.9393939393939394,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,0.15,0.56,1.056,0.007954545454545325,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.15,1.056,0.0,0.008399999999998187,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-27,2013-08-26,19.8,18.65,18.65,0.0,1.0,-0.05808080808080818,-0.05808080808080818,18.65,-0.05808080808080818,0.0,0.0,True,True
TWT49U,3018,隆銘綠能,2013-08-27,ex_dividend,12.25,11.85,11.85,11.85,,0.4,0.4,12.65,11.05,,"3018,20130827",0.9673469387755101,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.4,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,12.25,11.85,12.65,0.0,1.0,-0.032653061224489854,0.03265306122448974,12.65,0.03265306122448974,0.0,0.0,True,True
TWT49U,3032,偉訓,2013-08-27,ex_dividend,12.05,11.75,11.75,11.75,,0.3,0.3,12.55,10.95,,"3032,20130827",0.975103734439834,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,12.05,11.75,12.05,0.0,1.0,-0.024896265560165998,0.0,12.05,0.0,0.0,0.0,True,True
TWT49U,3588,通嘉,2013-08-27,ex_dividend,41.5,39.3,39.3,39.3,,2.2,2.2,42.05,36.55,,"3588,20130827",0.9469879518072288,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,41.5,39.8,39.8,0.0,1.0,-0.04096385542168679,-0.04096385542168679,39.8,-0.04096385542168679,0.0,0.0,True,True
TWT49U,4942,嘉彰,2013-08-27,ex_dividend,35.85,33.84,33.85,33.84,,2.003387,2.003387,36.2,31.5,,"4942,20130827",0.9439330543933055,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.003387,1.0,0.0,0.006612999999994429,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,35.85,34.45,34.2,0.0,1.0,-0.03905160390516038,-0.046025104602510414,34.2,-0.046025104602510414,0.0,0.0,True,True
TWT49U,5871,中租-KY,2013-08-27,ex_right,69.0,62.72,62.7,62.72,6.272727,,6.272727,67.1,58.4,,"5871,20130827",0.9089855072463768,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,2.0,1.0,1.1,0.007272727272720658,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.1,0.0,0.007999999999995566,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-27,2013-08-26,69.0,63.3,61.3,0.0,1.0,-0.08260869565217399,-0.11159420289855082,61.3,-0.11159420289855082,0.0,0.0,True,True
TWT49U,6183,關貿,2013-08-27,ex_dividend,28.2,27.19,27.2,27.19,,1.01,1.01,29.05,25.3,,"6183,20130827",0.9641843971631207,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.01,1.0,0.0,3.552713678800501e-15,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,28.2,27.35,26.0,0.0,1.0,-0.03014184397163111,-0.07801418439716312,26.0,-0.07801418439716312,0.0,0.0,True,True
TWT49U,6205,詮欣,2013-08-27,ex_dividend,28.2,27.0,27.0,27.0,,1.2,1.2,28.85,25.15,,"6205,20130827",0.9574468085106383,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-27,2013-08-26,28.2,26.0,25.15,0.0,1.0,-0.07801418439716312,-0.10815602836879434,25.15,-0.10815602836879434,0.0,0.0,True,True
TWT49U,1313,聯成,2013-08-28,ex_right_dividend,14.8,13.72,13.7,13.72,,,1.072992,14.65,12.8,,"1313,20130828",0.927027027027027,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,0.8,0.2,1.02,0.005490196078429932,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.8,1.02,0.0,0.005599999999999383,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-28,2013-08-27,14.8,13.7,13.5,0.0,1.0,-0.07432432432432445,-0.08783783783783783,13.5,-0.08783783783783783,0.0,0.0,True,True
TWT49U,2415,錩新,2013-08-28,ex_right_dividend,14.15,12.69,12.7,12.69,,,1.458366,13.55,11.85,,"2415,20130828",0.8968197879858657,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,0.65,0.64,1.064,0.0020300751879709367,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.65,1.064,0.0,0.0021599999999999397,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-28,2013-08-27,14.15,11.85,12.5,0.0,1.0,-0.16254416961130747,-0.11660777385159016,12.5,-0.11660777385159016,0.0,0.0,True,True
TWT49U,2472,立隆電,2013-08-28,ex_dividend,20.55,19.81,19.8,19.81,,0.735422,0.735422,21.15,18.45,,"2472,20130828",0.9639902676399026,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.735422,1.0,0.0,0.004578000000002191,twse_twt49u_declared_cash,True,actual_shares,2013-08-28,2013-08-27,20.55,19.85,20.25,0.0,1.0,-0.03406326034063256,-0.014598540145985384,20.25,-0.014598540145985384,0.0,0.0,True,True
TWT49U,2477,美隆電,2013-08-28,ex_dividend,15.8,15.2,15.2,15.2,,0.6,0.6,16.25,14.15,,"2477,20130828",0.9620253164556961,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares,2013-08-28,2013-08-27,15.8,15.2,15.35,0.0,1.0,-0.03797468354430389,-0.02848101265822789,15.35,-0.02848101265822789,0.0,0.0,True,True
TWT49U,2701,萬企,2013-08-28,ex_right_dividend,14.7,14.0,14.0,14.0,,,0.690385,14.95,13.05,,"2701,20130828",0.9523809523809524,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,0.13,0.4,1.04,0.009615384615383249,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.13,1.04,0.0,0.00999999999999801,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-28,2013-08-27,14.7,14.0,14.0,0.0,1.0,-0.04761904761904756,-0.04761904761904756,14.0,-0.04761904761904756,0.0,0.0,True,True
TWT49U,2923,鼎固-KY,2013-08-28,ex_right_dividend,23.55,23.17,23.15,23.17,,,0.375399,24.75,21.55,,"2923,20130828",0.983864118895966,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,unique_dividend_terms_in_decision_year,102.0,0.12047894,0.011,1.0011,0.23377690540404927,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.12047894,1.0011,0.0,0.2340340599999955,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-28,2013-08-27,23.55,23.3,24.0,0.0,1.0,-0.010615711252653925,0.019108280254777066,24.0,0.019108280254777066,0.0,0.0,True,True
TWT49U,3003,健和興,2013-08-28,ex_dividend,27.0,26.3,26.3,26.3,,0.7,0.7,28.1,24.5,,"3003,20130828",0.9740740740740741,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-28,2013-08-27,27.0,26.3,25.7,0.0,1.0,-0.025925925925925908,-0.04814814814814816,25.7,-0.04814814814814816,0.0,0.0,True,True
TWT49U,5264,鎧勝-KY,2013-08-28,ex_dividend,152.0,151.0,151.0,151.0,,1.0,1.0,161.5,140.5,,"5264,20130828",0.993421052631579,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2013-08-28,2013-08-27,152.0,150.5,156.5,0.0,1.0,-0.009868421052631526,0.02960526315789469,156.5,0.02960526315789469,0.0,0.0,True,True
TWT49U,5525,順天,2013-08-28,ex_right_dividend,20.8,19.6,19.6,19.6,,,1.192157,20.95,18.25,,"5525,20130828",0.9423076923076923,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,0.8,0.2,1.02,0.007843137254901933,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.8,1.02,0.0,0.007999999999999119,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-28,2013-08-27,20.8,19.85,19.5,0.0,1.0,-0.04567307692307687,-0.0625,19.5,-0.0625,0.0,0.0,True,True
TWT49U,9105,泰金寶-DR,2013-08-28,ex_dividend,3.05,2.97,2.97,2.97,,0.076864,0.076864,3.17,2.77,,"9105,20130828",0.9737704918032788,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.076864,1.0,0.0,0.0031359999999995836,twse_twt49u_declared_cash,True,actual_shares,2013-08-28,2013-08-27,3.05,2.99,2.95,0.0,1.0,-0.01967213114754085,-0.032786885245901565,2.95,-0.032786885245901565,0.0,0.0,True,True
TWT49U,9912,偉聯,2013-08-28,ex_right_dividend,26.0,20.47,20.45,20.47,,,5.52381,21.9,19.05,,"9912,20130828",0.7873076923076923,data/raw/twse/corporate_actions/ex_right_dividend/2013/TWT49U_201308.json.gz,042F78C57F3BB59C3EF7B85ECF721C5432265A64B4137A6F226045EADE6D9463,matched_unique,1,reference_equation,102.0,4.5,0.5,1.05,0.006190476190475636,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,4.5,1.05,0.0,0.006499999999999062,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2013-08-28,2013-08-27,26.0,19.05,19.05,0.0,1.0,-0.26730769230769225,-0.26730769230769225,19.05,-0.26730769230769225,0.0,0.0,True,True
