source_report,stock_id,stock_name,event_date,event_kind,pre_event_close,reference_price,opening_reference_price,ex_right_reference_price,rights_value,cash_value,combined_value,upper_limit,lower_limit,reduction_reason,detail_key,adjustment_factor,raw_path,raw_sha256,mops_match_status,mops_candidate_count,mops_match_method,mops_distribution_year_roc,mops_cash_per_old_share,mops_stock_dividend_value_per_old_share,mops_free_share_multiplier,mops_reference_error,subscription_match_status,subscription_pair_candidates,official_subscription_rate,official_subscription_price,official_shareholder_allocation_fraction,official_paid_dilution_rate,subscription_reference_error,subscription_rate_announcement_date,subscription_price_announcement_date,subscription_record_date,subscription_payment_start,subscription_payment_end,capital_increase_effective_date,new_share_delivery_date,subscription_settlement_match_status,ledger_status,ledger_block_reason,cash_per_old_share,share_multiplier,capital_contribution_per_old_share,economic_value_continuity_error,ledger_terms_source,total_return_eligible,share_semantics
TWT49U,1305,華夏,2014-07-23,ex_right_dividend,15.8,14.42,14.4,14.42,,,1.376923,15.4,13.45,,"1305,20140723",0.9126582278481012,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,reference_equation,103.0,0.8,0.4,1.04,0.0030769230769234213,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.8,1.04,0.0,0.0031999999999996476,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1308,亞聚,2014-07-23,ex_dividend,24.85,23.85,23.85,23.85,,1.0,1.0,25.5,22.2,,"1308,20140723",0.959758551307847,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1463,強盛新,2014-07-23,ex_dividend,15.25,14.95,14.95,14.95,,0.3,0.3,15.95,13.95,,"1463,20140723",0.9803278688524589,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1809,中釉,2014-07-23,ex_dividend,15.25,14.9,14.9,14.9,,0.35,0.35,15.9,13.9,,"1809,20140723",0.9770491803278689,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.35,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2849,安泰銀,2014-07-23,ex_dividend,14.8,14.2,14.2,14.2,,0.6,0.6,15.15,13.25,,"2849,20140723",0.9594594594594593,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2901,欣欣,2014-07-23,ex_dividend,38.4,38.02,38.0,38.02,,0.377009,0.377009,40.65,35.4,,"2901,20140723",0.9901041666666668,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.377009,1.0,0.0,0.002990999999994415,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3032,偉訓,2014-07-23,ex_dividend,24.7,24.2,24.2,24.2,,0.5,0.5,25.85,22.55,,"3032,20140723",0.979757085020243,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3501,維熹,2014-07-23,ex_dividend,55.8,52.8,52.8,52.8,,3.0,3.0,56.4,49.15,,"3501,20140723",0.946236559139785,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6412,群電,2014-07-23,ex_right,46.9,46.66,46.65,46.66,0.233334,,0.233334,49.9,43.4,,"6412,20140723",0.9948827292110873,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,reference_equation,103.0,1.95,0.05,1.005,0.006666666666674814,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.005,0.0,0.006700000000009254,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,8039,台虹,2014-07-23,ex_dividend,57.9,55.4,55.4,55.4,,2.498983,2.498983,59.2,51.6,,"8039,20140723",0.9568221070811744,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.498983,1.0,0.0,0.0010169999999973811,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1110,東泥,2014-07-24,ex_dividend,15.95,15.75,15.75,15.75,,0.2,0.2,16.85,14.65,,"1110,20140724",0.987460815047022,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1219,福壽,2014-07-24,ex_dividend,17.2,17.05,17.05,17.05,,0.15,0.15,18.2,15.9,,"1219,20140724",0.991279069767442,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.15,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1467,南緯,2014-07-24,ex_dividend,13.6,13.4,13.4,13.4,,0.2,0.2,14.3,12.5,,"1467,20140724",0.9852941176470589,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1701,中化,2014-07-24,ex_dividend,22.9,22.4,22.4,22.4,,0.5,0.5,23.95,20.85,,"1701,20140724",0.9781659388646288,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1702,南僑,2014-07-24,ex_dividend,68.8,66.8,66.8,66.8,,2.0,2.0,71.4,62.2,,"1702,20140724",0.9709302325581395,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1733,五鼎,2014-07-24,ex_dividend,63.0,59.7,59.7,59.7,,3.3,3.3,63.8,55.6,,"1733,20140724",0.9476190476190477,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1773,勝一,2014-07-24,ex_right_dividend,57.1,49.03,49.05,49.03,,,8.061,52.4,45.6,,"1773,20140724",0.8586690017513134,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,reference_equation,103.0,2.0,1.2359,1.12359,0.00924029227742551,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.12359,0.0,0.010382299999996292,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1806,冠軍,2014-07-24,ex_dividend,10.25,10.15,10.15,10.15,,0.1,0.1,10.85,9.44,,"1806,20140724",0.9902439024390244,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.1,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2020,美亞,2014-07-24,ex_dividend,13.55,13.04,13.05,13.04,,0.505779,0.505779,13.95,12.15,,"2020,20140724",0.962361623616236,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.505779,1.0,0.0,0.0042210000000011405,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2105,正新,2014-07-24,ex_dividend,77.3,74.3,74.3,74.3,,3.0,3.0,79.5,69.1,,"2105,20140724",0.9611901681759379,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2340,台亞,2014-07-24,ex_dividend,15.65,15.05,15.05,15.05,,0.6,0.6,16.1,14.0,,"2340,20140724",0.9616613418530352,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2393,億光,2014-07-24,ex_dividend,76.8,73.82,73.8,73.82,,2.973476,2.973476,78.9,68.7,,"2393,20140724",0.9611979166666667,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.973476,1.0,0.0,0.006523999999998864,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2409,友達,2014-07-24,ex_dividend,13.45,13.3,13.3,13.3,,0.15,0.15,14.2,12.4,,"2409,20140724",0.9888475836431228,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.15,1.0,0.0,1.7763568394002505e-15,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2414,精技,2014-07-24,ex_dividend,18.1,17.1,17.1,17.1,,1.0,1.0,18.25,15.95,,"2414,20140724",0.9447513812154696,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2439,美律,2014-07-24,ex_right_dividend,167.5,156.0,156.0,156.0,,,11.5,166.5,145.5,,"2439,20140724",0.9313432835820895,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,reference_equation,103.0,3.7,0.5,1.05,0.0,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.7,1.05,0.0,0.0,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2495,普安,2014-07-24,ex_dividend,18.2,18.05,18.05,18.05,,0.15,0.15,19.3,16.8,,"2495,20140724",0.9917582417582418,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.15,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2535,達欣工,2014-07-24,ex_dividend,26.35,23.85,23.85,23.85,,2.5,2.5,25.5,22.2,,"2535,20140724",0.905123339658444,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2850,新產,2014-07-24,ex_dividend,25.3,24.3,24.3,24.3,,1.0,1.0,26.0,22.6,,"2850,20140724",0.9604743083003953,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3037,欣興,2014-07-24,ex_dividend,28.45,27.84,27.85,27.84,,0.602421,0.602421,29.75,25.9,,"3037,20140724",0.9785588752196837,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.602421,1.0,0.0,0.00757899999999978,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3041,揚智,2014-07-24,ex_dividend,32.5,30.2,30.2,30.2,,2.3,2.3,32.3,28.1,,"3041,20140724",0.9292307692307692,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3057,喬鼎,2014-07-24,ex_dividend,42.2,40.6,40.6,40.6,,1.599879,1.599879,43.4,37.8,,"3057,20140724",0.962085308056872,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.599879,1.0,0.0,0.00012100000000003774,twse_twt49u_declared_cash,True,actual_shares
TWT49U,4106,雃博,2014-07-24,ex_dividend,55.6,54.9,54.9,54.9,,0.7,0.7,58.7,51.1,,"4106,20140724",0.987410071942446,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,4144,康聯-KY,2014-07-24,ex_dividend,76.3,72.7,72.7,72.7,,3.6,3.6,77.7,67.7,,"4144,20140724",0.9528178243774574,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.6,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,4536,拓凱,2014-07-24,ex_dividend,163.0,158.0,158.0,158.0,,5.0,5.0,169.0,147.0,,"4536,20140724",0.9693251533742331,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,5.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,5522,遠雄,2014-07-24,ex_dividend,41.6,40.1,40.1,40.1,,1.5,1.5,42.9,37.3,,"5522,20140724",0.9639423076923077,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6271,同欣電,2014-07-24,ex_dividend,163.5,156.5,156.5,156.5,,7.0,7.0,167.0,146.0,,"6271,20140724",0.9571865443425076,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,7.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,8131,福懋科,2014-07-24,ex_dividend,24.0,23.6,23.6,23.6,,0.4,0.4,25.25,21.95,,"8131,20140724",0.9833333333333334,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.4,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,8215,明基材,2014-07-24,ex_dividend,43.9,43.6,43.6,43.6,,0.3,0.3,46.65,40.55,,"8215,20140724",0.9931662870159454,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,8404,百和興業-KY,2014-07-24,ex_dividend,20.7,19.7,19.7,19.7,,1.0,1.0,21.05,18.35,,"8404,20140724",0.9516908212560387,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,9908,大台北,2014-07-24,ex_dividend,24.95,23.95,23.95,23.95,,1.0,1.0,25.6,22.3,,"9908,20140724",0.9599198396793587,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,9938,百和,2014-07-24,ex_dividend,41.35,39.85,39.85,39.85,,1.5,1.5,42.6,37.1,,"9938,20140724",0.9637243047158404,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,9939,宏全,2014-07-24,ex_dividend,61.3,58.8,58.8,58.8,,2.5,2.5,62.9,54.7,,"9939,20140724",0.9592169657422512,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1708,東鹼,2014-07-25,ex_right_dividend,39.0,36.66,36.65,36.66,,,2.333334,39.2,34.1,,"1708,20140725",0.94,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,reference_equation,103.0,0.5,0.5,1.05,0.006666666666667709,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.05,0.0,0.007000000000005002,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2637,慧洋-KY,2014-07-25,ex_right_dividend,37.75,34.88,34.9,34.88,,,2.869317,37.3,32.45,,"2637,20140725",0.9239735099337749,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,reference_equation,103.0,2.0,0.25,1.025,0.0019512195121933473,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.025,0.0,0.0020000000000024443,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2838,聯邦銀,2014-07-25,ex_right,11.35,10.29,10.3,10.29,1.059883,,1.059883,11.0,9.57,,"2838,20140725",0.9066079295154185,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,reference_equation,103.0,0.0,1.03,1.103,0.00011786038078120953,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.103,0.0,0.00013000000000040757,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2915,潤泰全,2014-07-25,ex_dividend,78.5,73.5,73.5,73.5,,5.0,5.0,78.6,68.4,,"2915,20140725",0.9363057324840764,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,5.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3055,蔚華科,2014-07-25,ex_dividend,20.6,20.29,20.3,20.29,,0.306586,0.306586,21.7,18.9,,"3055,20140725",0.9849514563106795,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.306586,1.0,0.0,0.0034140000000029147,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6166,凌華,2014-07-25,ex_right_dividend,79.1,72.51,72.5,72.51,,,6.580396,77.5,67.5,,"6166,20140725",0.9166877370417195,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,matched_unique,1,unique_dividend_terms_in_decision_year,103.0,1.5,0.7,1.07,0.013364485981298913,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.07,0.0,0.01429999999997733,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,6209,今國光,2014-07-25,ex_dividend,29.25,28.65,28.65,28.65,,0.6,0.6,30.65,26.65,,"6209,20140725",0.9794871794871794,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,9945,潤泰新,2014-07-25,ex_dividend,56.0,51.6,51.6,51.6,,4.39962,4.39962,55.2,48.0,,"9945,20140725",0.9214285714285715,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,4.39962,1.0,0.0,0.0003799999999998249,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1319,東陽,2014-07-28,ex_dividend,36.15,35.05,35.05,35.05,,1.1,1.1,37.5,32.6,,"1319,20140728",0.9695712309820194,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.1,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1503,士電,2014-07-28,ex_dividend,39.05,37.65,37.65,37.65,,1.4,1.4,40.25,35.05,,"1503,20140728",0.9641485275288093,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.4,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1762,中化生,2014-07-28,ex_dividend,43.4,42.4,42.4,42.4,,1.0,1.0,45.35,39.45,,"1762,20140728",0.9769585253456221,data/raw/twse/corporate_actions/ex_right_dividend/2014/TWT49U_201407.json.gz,1B4DB0D39F9A6E11581FB134944C8583002FB965508B179FD8F889C3C75E77BE,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
